recipe_urls,recipe_name,ingredients
https://www.allrecipes.com/recipe/213127/spinach-feta-and-pine-nut-ravioli-filling/,"Spinach, Feta, and Pine Nut Ravioli Filling ","['bag spinach', 'feta cheese', 'egg', 'pasta sheet', 'make']"
https://www.allrecipes.com/recipe/72567/panna-cotta/,Panna Cotta,"['envelope unflavored gelatin', 'sugar', 'skim milk', 'cream']"
https://www.allrecipes.com/recipe/219965/lighter-chicken-fettuccine-alfredo/,Lighter Chicken Fettuccine Alfredo,"['fettuccine', 'cream', 'chicken broth', 'egg yolk', 'chicken breast']"
https://www.allrecipes.com/recipe/220068/baked-ziti-with-johnsonville-italian-sausage/,Baked Ziti with Johnsonville Italian Sausage,"['sausage casing', 'plum tomato', 'wine', 'parmesan cheese', 'kalamata', 'ziti pasta', 'mozzarella']"
https://www.allrecipes.com/recipe/85736/tia-and-davids-deep-fried-tortellini/,Tia and David's Deep Fried Tortellini,"['refrigerated cheese tortellini', 'bread', 'cornflake', 'deep']"
https://www.allrecipes.com/recipe/246044/trota-alle-erbette-trout-with-herbs/,Trota Alle Erbette (Trout with Herbs),"['wine', 'horizontally creating pocket filling']"
https://www.allrecipes.com/recipe/143099/jenns-chicken-parmesano-supreme/,Jenn's Chicken Parmesano Supreme,"['pasta', 'bread', 'mozzarella cheese', 'parmesan cheese', 'vegetable', 'flour', 'chicken breast pounded an even thickness', 'caesar salad']"
https://www.allrecipes.com/recipe/83264/spinach-pear-and-feta-salad/,"Spinach, Pear and Feta Salad ","['diet lemon lime', 'feta cheese', 'raspberry vinaigrette salad', 'cored', 'spinach']"
https://www.allrecipes.com/recipe/71731/pepperoni-polenta-pizza/,Pepperoni Polenta Pizza,"['polenta', 'skim mozzarella cheese', 'onion', 'tomato', 'reduced pepperoni']"
https://www.allrecipes.com/recipe/149514/spinach-arancini/,Spinach Arancini,"['arborio rice', 'parmesan cheese', 'wine', 'flour', 'spinach', 'bread', 'butter', 'chicken broth', 'mozzarella', 'vegetable deep']"
https://www.allrecipes.com/recipe/246528/stracciatella-soup/,Stracciatella Soup,"['cheese', 'cheese', 'semolina flour', 'egg', 'chicken broth']"
https://www.allrecipes.com/recipe/9387/italian-butter/,Italian Butter,[]
https://www.allrecipes.com/recipe/17315/easter-meat-pie/,Easter Meat Pie,"['genoa', 'parmesan cheese', 'ricotta cheese', 'unbaked pie', 'egg', 'mozzarella']"
https://www.allrecipes.com/recipe/72388/nutty-pina-colada-biscotti/,Nutty Pina Colada Biscotti,"['sugar', 'coconut', 'pistachio', 'pineapple', 'sweetened flaked coconut', 'pineapple', 'rum', 'egg', 'flour']"
https://www.allrecipes.com/recipe/26254/baked-ziti-iv/,Baked Ziti IV,"['mozzarella', 'spaghetti', 'ziti pasta', 'beef', 'pork sausage', 'parmesan cheese', 'cheese', 'cream']"
https://www.allrecipes.com/recipe/19346/italian-tomato-pasta-salad/,Italian Tomato Pasta Salad,"['angel hair pasta', 'zesty', 'parmesan cheese']"
https://www.allrecipes.com/recipe/21217/ziti-with-italian-sausage/,Ziti with Italian Sausage,"['tomato', 'tomato', 'casing', 'ziti pasta', 'celery', 'onion', 'parmesan cheese', 'mozzarella cheese']"
https://www.allrecipes.com/recipe/223178/sun-dried-tomato-pesto-no-nuts/,Sun Dried Tomato Pesto (no nuts),"['tomato', 'parmesan cheese']"
https://www.allrecipes.com/recipe/75398/focaccia-chicken-sandwiches/,Focaccia Chicken Sandwiches,"['focaccia horizontally', 'broccoli', 'mozzarella cheese', 'chicken breast']"
https://www.allrecipes.com/recipe/222398/mama-palombas-spaghetti-sauce/,Mama Palomba's Spaghetti Sauce,"['tomato paste', 'parmesan cheese', 'plum tomato puree', 'chuck']"
https://www.allrecipes.com/recipe/160335/italian-semolina-dumplings/,Italian Semolina Dumplings,"['egg', 'semolina flour']"
https://www.allrecipes.com/recipe/11294/spoon-cookies/,Spoon Cookies,"['multicolored sprinkle', 'butter', 'sugar', 'milk', 'sugar', 'flour', 'egg']"
https://www.allrecipes.com/recipe/228313/easy-slow-cooker-lasagna/,Easy Slow Cooker Lasagna,"['noodle', 'mozzarella cheese', 'ricotta cheese', 'swiss several', 'parmesan cheese', 'tomato']"
https://www.allrecipes.com/recipe/55936/spicy-sausage-soup-with-cilantro/,Spicy Sausage Soup with Cilantro,"['stewed tomato', 'great northern undrained', 'hominy', 'carrot', 'beef broth', 'sausage casing']"
https://www.allrecipes.com/recipe/166138/broccoli-risotto-with-cream-and-lemon/,Broccoli Risotto with Cream and Lemon,"['arborio rice', 'asiago cheese', 'cream', 'parmesan cheese', 'wine sauvignon', 'chive', 'lemon', 'broccoli', 'butter', 'chicken broth']"
https://www.allrecipes.com/recipe/24612/mozzarella-sticks-ii/,Mozzarella Sticks II,"['flour', 'beer', 'egg', 'mozzarella cheese', 'safflower']"
https://www.allrecipes.com/recipe/232060/greens-and-beans/,Greens and Beans,"['cannellini', 'parmesan', 'pressed']"
https://www.allrecipes.com/recipe/217975/broccoli-rabe-with-roasted-peppers/,Broccoli Rabe with Roasted Peppers,"['broccoli', 'lemon', 'parmesan cheese']"
https://www.allrecipes.com/recipe/214648/scarletts-chicken-cacciatore/,Scarlett's Chicken Cacciatore,"['tomato', 'egg noodle', 'chicken breast', 'vegetable', 'parmesan cheese', 'mushroom']"
https://www.allrecipes.com/recipe/236541/easy-lasagna-without-ricotta/,Easy Lasagna Without Ricotta,"['no boil noodle', 'mexican cheese blend', 'parmesan cheese', 'butter', 'spaghetti', 'milk', 'beef', 'flour']"
https://www.allrecipes.com/recipe/221509/company-chicken-marsala/,Company Chicken Marsala,"['marsala wine', 'flour', 'butter', 'chicken broth', 'mushroom', 'chicken pounded']"
https://www.allrecipes.com/recipe/10430/italian-wedding-cakes/,Italian Wedding Cakes,"['milk', 'sugar', 'sugar', 'egg', 'flour']"
https://www.allrecipes.com/recipe/42925/bow-tie-medley/,Bow Tie Medley,"['farfalle pasta', 'parmesan cheese', 'mushroom']"
https://www.allrecipes.com/recipe/16795/marinara-dipping-sauce/,Marinara Dipping Sauce,['sugar']
https://www.allrecipes.com/recipe/262201/vegan-tuscan-bread-soup/,Vegan Tuscan Bread Soup,"['cannellini', 'kidney', 'tomato paste', 'spinach', 'vegetable broth', 'bread']"
https://www.allrecipes.com/recipe/146903/gnocchi-and-peppers-in-balsamic-sauce/,Gnocchi and Peppers in Balsamic Sauce,"['potato gnocchi', 'additional butter margarine', 'onion', 'julienned', 'crimini']"
https://www.allrecipes.com/recipe/256754/tuscan-chicken-pasta/,Tuscan Chicken Pasta,"['mushroom', 'rotisserie', 'parmesan cheese', 'bow tie pasta', 'artichoke', 'chicken']"
https://www.allrecipes.com/recipe/14476/italian-herb-infused-olive-oil/,Italian Herb Infused Olive Oil,[]
https://www.allrecipes.com/recipe/265088/strawberry-and-balsamic-homemade-gelato/,Strawberry and Balsamic Homemade Gelato,"['cream', 'hulled']"
https://www.allrecipes.com/recipe/228876/turkey-and-sun-dried-tomato-panini/,Turkey and Sun-dried Tomato Panini,"['ciabatta bread', 'cheese', 'tomato', 'deli turkey breast']"
https://www.allrecipes.com/recipe/154209/quick-garlic-breadsticks/,Quick Garlic Breadsticks,"['parmesan cheese', 'dog']"
https://www.allrecipes.com/recipe/213229/lasagna-stuffed-mushrooms/,Lasagna-Stuffed Mushrooms,"['egg', 'onion', 'curd cheese', 'pasta', 'mozzarella', 'beef']"
https://www.allrecipes.com/recipe/46678/tasty-spaghetti-sauce/,Tasty Spaghetti Sauce,"['tomato', 'tomato', 'tomato paste', 'beef', 'marjoram']"
https://www.allrecipes.com/recipe/229203/roasted-veggie-pesto-pasta-salad/,Roasted Veggie Pesto Pasta Salad,"['rotini pasta', 'pesto']"
https://www.allrecipes.com/recipe/233641/two-meatballs-in-one/,Two Meatballs in One,"['no added tomato', 'tomato', 'egg', 'bread', 'lemon', 'parmesan cheese', 'beef', 'granulated', 'sugar', 'pork casing']"
https://www.allrecipes.com/recipe/257673/melanzana-alla-parmigiana-perfect-eggplant-parmigiana/,Melanzana alla Parmigiana (Perfect Eggplant Parmigiana),"['tomato puree', 'mozzarella', 'parmesan cheese']"
https://www.allrecipes.com/recipe/244408/peaches-with-burrata-basil-and-raspberry-balsamic-syrup/,"Peaches with Burrata, Basil, and Raspberry Balsamic Syrup ","['ball burrata at', 'raspberry', 'flaked']"
https://www.allrecipes.com/recipe/262799/italian-shrimp-and-scallop-risotto/,Italian Shrimp and Scallop Risotto,"['arborio rice', 'fish', 'wine', 'scallop', 'butter']"
https://www.allrecipes.com/recipe/24079/spaghetti-olio/,Spaghetti Olio,['spaghettini']
https://www.allrecipes.com/recipe/17257/romano-cheese-easter-bread/,Romano Cheese Easter Bread,"['cheese', 'milk', 'yeast', 'flour']"
https://www.allrecipes.com/recipe/246222/italian-spinach-soup-with-meatballs/,Italian Spinach Soup with Meatballs,"['undrained', 'rib', 'parmesan cheese', 'lemon', 'chicken broth', 'meatball']"
https://www.allrecipes.com/recipe/132801/easy-cheesy-tortellini-bake/,"Easy, Cheesy Tortellini Bake ","['box squeezed', 'alfredo', 'mozzarella cheese', 'parmesan cheese', 'cheese tortellini']"
https://www.allrecipes.com/recipe/11680/italian-spaghetti-with-ham/,Italian Spaghetti with Ham,"['butter', 'parmesan cheese', 'butter', 'spaghetti']"
https://www.allrecipes.com/recipe/233477/easy-blender-red-pepper-sauce/,Easy Blender Red Pepper Sauce,"['chicken broth', 'tomato paste']"
https://www.allrecipes.com/recipe/265685/meatless-eggplant-lasagna/,Meatless Eggplant Lasagna,"['ricotta cheese', 'cheese', 'panko bread', 'fontina cheese', 'mozzarella cheese']"
https://www.allrecipes.com/recipe/173370/special-italian-meat/,Special Italian Meat,"['tomato soup', 'beef', 'flour', 'vegetable', 'sugar', 'beef stew meat']"
https://www.allrecipes.com/recipe/14166/pasta-chickpea-salad/,Pasta Chickpea Salad,"['garbanzo bean', 'rotelle pasta', 'cured', 'parmesan cheese', 'wine']"
https://www.allrecipes.com/recipe/14158/balsamic-vinaigrette/,Balsamic Vinaigrette,[]
https://www.allrecipes.com/recipe/9328/ricotta-pie-old-italian-recipe/,Ricotta Pie (Old Italian Recipe),"['sugar', 'milk', 'chilled', 'chilled', 'miniature semisweet chocolate', 'egg', 'sugar', 'ricotta cheese', 'flour', 'pie']"
https://www.allrecipes.com/recipe/266191/risotto-with-fresh-figs-and-prosciutto/,Risotto with Fresh Figs and Prosciutto,"['arborio rice', 'wine', 'vegetable broth']"
https://www.allrecipes.com/recipe/88071/roasted-roma-tomatoes-and-garlic/,Roasted Roma Tomatoes and Garlic,[]
https://www.allrecipes.com/recipe/14081/sun-dried-tomatoes-i/,Sun-dried Tomatoes I,['tomato']
https://www.allrecipes.com/recipe/12857/corys-best-calamari/,Cory's Best Calamari,"['flour', 'vegetable']"
https://www.allrecipes.com/recipe/141155/rolled-flank-steak/,Rolled Flank Steak,"['beef flank steak', 'spinach', 'crimini mushroom', 'soy', 'steak', 'bacon', 'cheese']"
https://www.allrecipes.com/recipe/219331/pepperoni-pizza-casserole/,Pepperoni Pizza Casserole,"['spaghetti', 'egg noodle', 'beef', 'mozzarella']"
https://www.allrecipes.com/recipe/230651/poor-mans-pasta-fagioli/,Poor Man's Pasta Fagioli,"['eyed pea', 'cannellini bean', 'kidney bean', 'kernel', 'pea', 'ditalini pasta', 'parmesan', 'tomato']"
https://www.allrecipes.com/recipe/26298/spag-bol/,Spag Bol,"['tomato paste', 'beef broth', 'wine', 'tomato', 'beef']"
https://www.allrecipes.com/recipe/236604/chef-johns-tiramisu/,Chef John's Tiramisu,"['sugar', 'brewed espresso', 'ladyfinger', 'separated', 'sugar', 'marsala', 'mascarpone cheese']"
https://www.allrecipes.com/recipe/219762/teresas-hearty-chicken-cacciatore/,Teresa's Hearty Chicken Cacciatore,"['rigatoni pasta', 'tomato', 'portobello', 'flour', 'pancetta thickly', 'tomato paste', 'chicken thigh', 'parmesan cheese']"
https://www.allrecipes.com/recipe/45644/roasted-veggie-pasta/,Roasted Veggie Pasta,"['parmesan cheese', 'crimini', 'asparagus', 'tapenade', 'fettuccini noodle']"
https://www.allrecipes.com/recipe/242398/spicy-kimchi-chicken-rotini/,Spicy Kimchi Chicken Rotini,"['box wheat rotini pasta', 'kimchi', 'butter', 'scallion', 'chile paste', 'onion', 'chicken', 'mushroom']"
https://www.allrecipes.com/recipe/70726/pasta-de-sardine/,Pasta de Sardine,"['sardine tomato', 'parmesan cheese', 'fettuccine pasta']"
https://www.allrecipes.com/recipe/267859/cantuccini/,Cantuccini,"['egg yolk', 'egg', 'hazelnut', 'flour', 'superfine sugar']"
https://www.allrecipes.com/recipe/218439/simple-lasagna-burgers/,Simple Lasagna Burgers,"['spinach', 'spaghetti', 'sausage', 'beef', 'parmesan cheese', 'ricotta cheese', 'hamburger']"
https://www.allrecipes.com/recipe/241515/salmon-florentine/,Salmon Florentine,"['cream', 'semi wine', 'butter', 'butter', 'salmon steak', 'spinach']"
https://www.allrecipes.com/recipe/7894/genoese-sponge/,Genoese Sponge,"['sugar', 'cream tartar', 'sifted cake flour', 'sugar', 'egg', 'egg yolk']"
https://www.allrecipes.com/recipe/141846/beans-greens-and-garlic-soup/,"Beans, Greens and Garlic Soup ","['bag', 'cannellini', 'ditalini other pasta', 'chicken broth']"
https://www.allrecipes.com/recipe/261997/orange-and-saffron-panettone/,Orange and Saffron Panettone,"['unbleached flour', 'golden raisin', 'milk', 'egg', 'sugar', 'cointreau', 'candied lemon peel', 'candied orange peel', 'thread', 'instant yeast', 'bread flour', 'instant yeast', 'paper panettone form', 'pearl sugar', 'cool']"
https://www.allrecipes.com/recipe/231287/sausage-potato-and-kale-soup/,"Sausage, Potato and Kale Soup ","['sausage', 'chicken broth', 'kale', 'milk', 'potato']"
https://www.allrecipes.com/recipe/211046/ragu-easy-one-pot-pasta/,RAGÚ® Easy One-Pot Pasta,['old world traditional']
https://www.allrecipes.com/recipe/219164/the-best-parmesan-chicken-bake/,The Best Parmesan Chicken Bake,"['crouton', 'mozzarella', 'parmesan', 'chicken breast']"
https://www.allrecipes.com/recipe/267017/shrimp-parmigiana/,Shrimp Parmigiana,"['tomato', 'bread', 'flour', 'mozzarella cheese', 'marjoram', 'onion', 'egg', 'parmesan cheese']"
https://www.allrecipes.com/recipe/246305/chicken-cacciatore-in-a-slow-cooker/,Chicken Cacciatore in a Slow Cooker,"['spaghetti cabernet', 'tomato paste', 'mushroom', 'chicken breast']"
https://www.allrecipes.com/recipe/26915/pub-pizza/,Pub Pizza,"['pita bread', 'pineapple', 'pizza', 'monterey jack cheese', 'ham']"
https://www.allrecipes.com/recipe/70638/oven-roasted-stuffed-chicken-breasts/,Oven Roasted Stuffed Chicken Breasts,"['skim milk ricotta cheese', 'bread', 'parmesan cheese', 'vegetable', 'walnut', 'chicken breast']"
https://www.allrecipes.com/recipe/103111/italian-pesto-pizza/,Italian Pesto Pizza,"['refrigerated pizza', 'pesto', 'prosciutto', 'parmesan cheese', 'marinated mozzarella']"
https://www.allrecipes.com/recipe/23153/roasted-garlic-potato-soup/,Roasted Garlic Potato Soup,"['milk', 'chicken broth']"
https://www.allrecipes.com/recipe/258269/tortelli-di-carnevale-italian-carnevale-doughnuts/,Tortelli di Carnevale (Italian Carnevale Doughnuts),"['flour', 'lemon', 'sugar', 'separated', 'grappa', 'flavored liqueur', 'butter']"
https://www.allrecipes.com/recipe/257166/italian-stuffed-toast-toast-farcito/,"Italian ""Stuffed"" Toast (Toast Farcito) ","['giardiniera', 'pickled', 'fontina cheese', 'prosciutto', 'sandwich bread']"
https://www.allrecipes.com/recipe/32206/grilled-chicken-and-sun-dried-tomato-subs/,Grilled Chicken and Sun-Dried Tomato Subs,"['reserved', 'onion', 'chicken breast', 'hoagie']"
https://www.allrecipes.com/recipe/232451/aunt-barbs-spaghetti-pie/,Aunt Barb's Spaghetti Pie,"['spaghetti', 'mozzarella', 'spaghetti', 'parmesan', 'butter']"
https://www.allrecipes.com/recipe/17672/chicken-marsala-ii/,Chicken Marsala II,"['chicken meat', 'marsala wine', 'flour', 'mushroom']"
https://www.allrecipes.com/recipe/213915/four-cheese-roasted-vegetables/,Four Cheese Roasted Vegetables,"['pared', 'reduced cheese cheese', 'russet']"
https://www.allrecipes.com/recipe/6692/sun-dried-tomato-focaccia/,Sun Dried Tomato Focaccia,"['mozzarella cheese', 'tomato', 'parmesan cheese', 'milk', 'yeast', 'sugar', 'bread flour', 'margarine']"
https://www.allrecipes.com/recipe/223107/shrimp-primavera/,Shrimp Primavera,"['rigatoni pasta', 'tomato', 'mushroom', 'vegetable']"
https://www.allrecipes.com/recipe/268520/spaghetti-alla-gricia/,Spaghetti alla Gricia,"['spaghetti', 'guanciale pork']"
https://www.allrecipes.com/recipe/13883/manicotti/,Manicotti,"['spaghetti', 'skim ricotta cheese', 'egg', 'parmesan cheese', 'manicotti pasta', 'mozzarella cheese']"
https://www.allrecipes.com/recipe/54657/tomato-sausage-tart/,Tomato Sausage Tart,"['refrigerated pie', 'onion', 'vegetable', 'egg', 'lemon', 'cream', 'sausage', 'mozzarella']"
https://www.allrecipes.com/recipe/213077/champagne-cookies/,Champagne Cookies,"['champagne', 'sugar', 'multicolored candy sprinkle', 'flour', 'drop food']"
https://www.allrecipes.com/recipe/13339/minestrone-soup-ii/,Minestrone Soup II,"['onion soup', 'beef broth', 'garbanzo', 'onion', 'zucchini', 'carrot', 'celery', 'spinach pasta', 'beef', 'wine', 'stewed tomato', 'tomato puree', 'bacon']"
https://www.allrecipes.com/recipe/84057/creamy-spinach-tortellini/,Creamy Spinach Tortellini,"['cream cheese', 'refrigerated cheese tortellini', 'parmesan cheese', 'milk', 'butter']"
https://www.allrecipes.com/recipe/229013/pasta-sauce-vegan/,Pasta Sauce - Vegan,"['carrot', 'celery', 'onion', 'tomato']"
https://www.allrecipes.com/recipe/213223/polenta-with-rosemary-and-parmesan/,Polenta with Rosemary and Parmesan,"['milk', 'cornmeal', 'parmesan desired', 'chicken broth']"
https://www.allrecipes.com/recipe/19199/italian-easter-cookies/,Italian Easter Cookies,"['butter', 'milk', 'vegetable', 'flour', 'drop food coloring', 'egg', 'milk', 'sugar', 'sugar']"
https://www.allrecipes.com/recipe/216095/tuscan-smoked-turkey-bean-soup/,Tuscan Smoked Turkey-Bean Soup,"['petite undrained', 'bean', 'turkey', 'parmesan']"
https://www.allrecipes.com/recipe/232925/pasta-sauce-a-la-pauly/,Pasta Sauce a la Pauly,"['tomato paste', 'sugar', 'butter', 'wine', 'mushroom', 'bitter', 'beef', 'pork', 'veal', 'stewed tomato']"
https://www.allrecipes.com/recipe/237203/chicken-milano-with-roasted-red-peppers/,Chicken Milano with Roasted Red Peppers,"['chicken', 'cream', 'butter', 'vegetable', 'chicken breast', 'fettuccine']"
https://www.allrecipes.com/recipe/258080/frittata-di-zucchine-e-fiori-di-zucca-italian-courgette-frittata/,Frittata di Zucchine e Fiori di Zucca (Italian Courgette Frittata),"['separately', 'cheese', 'parmesan cheese', 'egg', 'zucchini pistil']"
https://www.allrecipes.com/recipe/17745/easy-italian-chicken-ii/,Easy Italian Chicken II,"['salad', 'chicken breast']"
https://www.allrecipes.com/recipe/18904/andrews-herb-risotto/,Andrew's Herb Risotto,"['arborio rice', 'lemon', 'wine', 'parmesan cheese', 'lemon', 'chicken stock', 'butter']"
https://www.allrecipes.com/recipe/78554/baked-fennel-with-parmesan/,Baked Fennel with Parmesan,"['butter', 'parmesan cheese', 'creme fraiche', 'cream']"
https://www.allrecipes.com/recipe/28235/chicken-bolognaise/,Chicken Bolognaise,"['tomato', 'vegetable', 'sugar', 'parmesan cheese topping', 'chicken breast', 'button', 'rotini pasta']"
https://www.allrecipes.com/recipe/246045/frittata-alle-erbette-baked-herb-omelette/,Frittata Alle Erbette (Baked Herb Omelette),"['greek yogurt', 'zested', 'milk', 'parmesan cheese', 'scamorza', 'egg']"
https://www.allrecipes.com/recipe/229858/stromboli-grinder/,Stromboli Grinder,"['mascarpone', 'goat horn other', 'jalapeno', 'mozzarella', 'footnote recipe', 'pepperoni', 'salami', 'hoagie']"
https://www.allrecipes.com/recipe/19354/cheese-lasagna/,Cheese Lasagna,"['noodle', 'spaghetti', 'parmesan cheese', 'mozzarella cheese', 'ricotta cheese', 'egg']"
https://www.allrecipes.com/recipe/23978/old-fashioned-sicilian-succo/,Old Fashioned Sicilian Succo,"['bread', 'parmesan cheese', 'pork', 'beef', 'tomato', 'tomato paste']"
https://www.allrecipes.com/recipe/87950/beccas-bruschetta/,Becca's Bruschetta,"['feta cheese', 'parmesan cheese']"
https://www.allrecipes.com/recipe/263749/chef-johns-panettone/,Chef John's Panettone,"['yeast', 'egg', 'lemon', 'orange', 'flour', 'pineapple', 'golden raisin', 'sugar', 'rum', 'sourdough starter', 'flour', 'egg', 'sugar', 'at', 'egg', 'panettone']"
https://www.allrecipes.com/recipe/19353/cheesy-stuffed-shells/,Cheesy Stuffed Shells,"['spinach squeezed', 'jumbo pasta', 'ricotta cheese', 'egg', 'sausage', 'parmesan cheese', 'mozzarella cheese', 'spaghetti']"
https://www.allrecipes.com/recipe/230790/rosemary-tomato-leek-soup/,Rosemary Tomato Leek Soup,"['leek', 'butter', 'stripped', 'tomato']"
https://www.allrecipes.com/recipe/27055/garlic-bread-fantastique/,Garlic Bread Fantastique,"['parmesan', 'mayonnaise']"
https://www.allrecipes.com/recipe/76983/chunky-pizza-dip/,Chunky Pizza Dip,"['tomato paste', 'petite tomato']"
https://www.allrecipes.com/recipe/24085/spicy-vegetarian-lasagna/,Spicy Vegetarian Lasagna,"['ricotta cheese', 'noodle', 'tomato paste', 'mozzarella cheese', 'parmesan cheese', 'parmesan cheese', 'tomato', 'orange', 'egg']"
https://www.allrecipes.com/recipe/8048/italian-cream-cake-ii/,Italian Cream Cake II,"['flaked coconut', 'buttermilk', 'pecan', 'pecan', 'flour', 'sugar', 'sugar', 'egg', 'egg yolk', 'cream cheese']"
https://www.allrecipes.com/recipe/177569/chicken-cacciatore-and-pasta/,Chicken Cacciatore and Pasta,"['tomato', 'chicken stock', 'vegetable', 'shaped pasta', 'chicken breast']"
https://www.allrecipes.com/recipe/12599/fresh-tomato-pie/,Fresh Tomato Pie,"['pie', 'onion', 'parmesan cheese', 'mozzarella cheese', 'mayonnaise']"
https://www.allrecipes.com/recipe/218649/my-moms-chicken-cacciatore/,My Mom's Chicken Cacciatore,"['mushroom', 'wine', 'brandy', 'tomato paste', 'marjoram', 'chicken broth', 'chicken quarter']"
https://www.allrecipes.com/recipe/256640/baked-caprese-chicken/,Baked Caprese Chicken,"['mozzarella', 'grape', 'chicken breast']"
https://www.allrecipes.com/recipe/215319/slow-cooker-osso-buco/,Slow Cooker Osso Buco,"['tomato', 'chicken stock', 'flour', 'butter', 'veal osso buco']"
https://www.allrecipes.com/recipe/233773/tomato-almond-pesto-trapanese/,Tomato Almond Pesto (Trapanese),"['pepperoncini', 'tomato', 'parmesan cheese', 'golden raisin', 'fillet']"
https://www.allrecipes.com/recipe/263517/italian-asparagus-and-mushroom-frittata/,Italian Asparagus and Mushroom Frittata,"['mushroom', 'wine', 'milk', 'parmesan', 'egg']"
https://www.allrecipes.com/recipe/21541/shortcut-chicken-manicotti/,Shortcut Chicken Manicotti,"['cream chicken soup', 'cream', 'milk', 'cheddar cheese', 'creamed cheese', 'parmesan cheese', 'manicotti', 'chicken breast']"
https://www.allrecipes.com/recipe/19896/nonas-ricotta-pie/,Nona's Ricotta Pie,"['ditalini pasta', 'sugar', 'ricotta cheese']"
https://www.allrecipes.com/recipe/222904/panzanella-salad-bread-salad/,Panzanella Salad (Bread Salad),"['day old', 'fontina cheese', 'kalamata', 'plum']"
https://www.allrecipes.com/recipe/14018/pasta-primavera-sauce/,Pasta Primavera Sauce,"['tomato', 'tomato paste', 'sugar', 'zucchini', 'broccoli', 'onion', 'carrot']"
https://www.allrecipes.com/recipe/12856/calamari/,Calamari,"['lemon', 'flour', 'ring', 'vegetable']"
https://www.allrecipes.com/recipe/216079/roasted-peppers-with-pine-nuts-and-parsley/,Roasted Peppers with Pine Nuts and Parsley,['golden raisin']
https://www.allrecipes.com/recipe/26307/twenty-minute-lasagna/,Twenty Minute Lasagna,"['mushroom gravy', 'noodle', 'mozzarella', 'tomato paste', 'packet spaghetti', 'vegetable', 'beef']"
https://www.allrecipes.com/recipe/236621/kks-italian-meatball-soup/,KK's Italian Meatball Soup,"['bag', 'onion', 'asiago cheese', 'meatball', 'chicken broth']"
https://www.allrecipes.com/recipe/257170/piadina-italian-flatbread/,Piadina (Italian Flatbread),"['flour', 'lard']"
https://www.allrecipes.com/recipe/52148/stuffed-eggplant-parmesan/,Stuffed Eggplant Parmesan,"['mozzarella cheese', 'bread', 'onion', 'parmesan cheese', 'tomato', 'hollowed out flesh rim']"
https://www.allrecipes.com/recipe/131574/cyndees-best-slow-cooker-italian-pot-roast/,Cyndee's Best Slow Cooker Italian Pot Roast,"['packet au jus', 'celery', 'top steak', 'amount cover']"
https://www.allrecipes.com/recipe/86975/poor-mammas-spaghetti/,Poor Mamma's Spaghetti,['spaghetti']
https://www.allrecipes.com/recipe/16750/mediterranean-fish-stew/,Mediterranean Fish Stew,"['tomato', 'cod', 'pasta']"
https://www.allrecipes.com/recipe/172369/dolce-pesca-sweet-peaches/,Dolce Pesca (Sweet Peaches),"['wine', 'brandy', 'sugar', 'fig']"
https://www.allrecipes.com/recipe/13024/italian-wedding-soup-i/,Italian Wedding Soup I,"['orzo pasta', 'parmesan cheese', 'beef', 'onion', 'carrot', 'escarole', 'bread', 'chicken broth']"
https://www.allrecipes.com/recipe/261819/light-panettone/,Light Panettone,"['lukewarm', 'apricot', 'blueberry', 'raisin', 'drop sugar substitute', 'tip flour', 'egg', 'sugar candied fruit', 'stevia', 'yeast']"
https://www.allrecipes.com/recipe/268733/italian-cabbage-and-ground-beef/,Italian Cabbage and Ground Beef,"['spaghetti', 'parmesan cheese', 'cabbage', 'hamburger', 'mozzarella cheese']"
https://www.allrecipes.com/recipe/221520/chicken-with-a-creamy-marsala-sauce/,Chicken with a Creamy Marsala Sauce,"['cream', 'marsala wine', 'chicken stock', 'flour', 'chicken tender', 'butter']"
https://www.allrecipes.com/recipe/6811/panettone-i/,Panettone I,"['yeast', 'sugar', 'lemon', 'nonfat yogurt', 'currant', 'raisin', 'sugar', 'egg', 'unbleached flour']"
https://www.allrecipes.com/recipe/219758/ellens-chicken-cacciatore/,Ellen's Chicken Cacciatore,"['tomato', 'mushroom', 'wine', 'orange', 'chicken thigh']"
https://www.allrecipes.com/recipe/21092/italian-stewed-tomatoes/,Italian Stewed Tomatoes,"['celery', 'sugar', 'onion', 'tomato']"
https://www.allrecipes.com/recipe/222312/fig-brulee-with-burrata-cheese/,Fig Brulee with Burrata Cheese,"['demerara sugar', 'burrata cheese']"
https://www.allrecipes.com/recipe/11156/amariette-cookies/,Amariette Cookies,"['granulated sugar decoration', 'sugar', 'egg']"
https://www.allrecipes.com/recipe/231093/italian-meat-loaf/,Italian Meat Loaf,"['bread', 'parmesan cheese', 'beef', 'egg']"
https://www.allrecipes.com/recipe/17065/marinara-sauce-i/,Marinara Sauce I,"['tomato paste', 'wine', 'tomato']"
https://www.allrecipes.com/recipe/223297/pesto-stuffed-pork-chops/,Pesto Stuffed Pork Chops,"['chilled pesto', 'feta cheese', 'pork loin']"
https://www.allrecipes.com/recipe/18443/bolognese-sauce/,Bolognese Sauce,"['plum tomato', 'beef', 'pasta', 'chicken stock', 'wine', 'pork', 'tomato']"
https://www.allrecipes.com/recipe/25749/florentine-caramelized-onion-soup/,Florentine Caramelized Onion Soup,"['wine', 'chicken broth', 'sugar', 'stale bread', 'onion']"
